date,hl_range,oc_range,hl_pct,oc_pct,upper_shadow,lower_shadow,body_to_range,mid_price,typical_price,log_volume,ret_1d,log_ret_1d,ret_2d,log_ret_2d,ret_3d,log_ret_3d,ret_5d,log_ret_5d,ret_10d,log_ret_10d,ret_21d,log_ret_21d,gap_open,intraday_ret,vix_ret_1d,vix_ret_3d,vix_ret_5d,sma_5,ema_5,close_vs_sma5,close_vs_ema5,sma_10,ema_10,close_vs_sma10,close_vs_ema10,sma_20,ema_20,close_vs_sma20,close_vs_ema20,sma_50,ema_50,close_vs_sma50,close_vs_ema50,sma_100,ema_100,close_vs_sma100,close_vs_ema100,sma_200,ema_200,close_vs_sma200,close_vs_ema200,pct_from_52w_high,pct_from_52w_low,macd_12_26,macd_sig_12_26,macd_hist_12_26,macd_5_13,macd_sig_5_13,macd_hist_5_13,rsi_7,rsi_14,rsi_21,stoch_k_14,stoch_d_14,stoch_k_21,stoch_d_21,willr_14,willr_21,cci_14,cci_20,roc_5,roc_10,roc_21,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_upper_50,bb_lower_50,bb_width_50,bb_pct_50,atr_7,atr_pct_7,atr_14,atr_pct_14,atr_21,atr_pct_21,vol_ratio_5,vol_ratio_10,vol_ratio_20,obv,obv_ema20,obv_signal,vwap_5,close_vs_vwap5,vwap_20,close_vs_vwap20,rvol_5d,rvol_10d,rvol_21d,rvol_63d,park_vol_5d,park_vol_10d,park_vol_21d,gk_vol_10d,gk_vol_21d,vix_ma5,vix_ma20,vix_zscore_20,vix_vs_ma20,vix_term_slope,vix_realized_spread,vix_20d_high,vix_20d_low,vix_20d_range,ret_skew_10,ret_kurt_10,ret_zscore_10,ret_skew_21,ret_kurt_21,ret_zscore_21,ret_skew_63,ret_kurt_63,ret_zscore_63,ret_autocorr_lag1_20,ret_autocorr_lag5_20,drawdown,drawdown_20d,log_ret_1d_lag1,log_ret_1d_lag2,log_ret_1d_lag3,log_ret_1d_lag5,log_ret_1d_lag10,log_ret_1d_lag21,vix_lag1,vix_lag2,vix_lag3,vix_lag5,vix_lag10,vix_lag21,vix_zscore_20_lag1,vix_zscore_20_lag2,vix_zscore_20_lag3,vix_zscore_20_lag5,vix_zscore_20_lag10,vix_zscore_20_lag21,hl_pct_lag1,hl_pct_lag2,hl_pct_lag3,hl_pct_lag5,hl_pct_lag10,hl_pct_lag21,oc_pct_lag1,oc_pct_lag2,oc_pct_lag3,oc_pct_lag5,oc_pct_lag10,oc_pct_lag21,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,rsi_14_lag5,rsi_14_lag10,rsi_14_lag21,rvol_21d_lag1,rvol_21d_lag2,rvol_21d_lag3,rvol_21d_lag5,rvol_21d_lag10,rvol_21d_lag21,log_volume_lag1,log_volume_lag2,log_volume_lag3,log_volume_lag5,log_volume_lag10,log_volume_lag21,vix_diff1,vix_diff5,rsi_14_diff1,rsi_14_diff5,rvol_21d_diff1,rvol_21d_diff5,vix_rv_ratio,vix_rv_diff,rsi_atr_interact,vol_ret_interact,mom_divergence,trend_strength,range_x_vol,adx_14,di_plus_14,di_minus_14,up_streak,down_streak,vix_spike,is_monday,is_friday,is_month_start,is_month_end,is_qtr_start,is_qtr_end,regime_200ma,dow_sin,dow_cos,dom_sin,dom_cos,month_sin,month_cos,woy_sin,woy_cos,vix_regime,trend_dir,vol_regime_qcut,day_of_week,day_of_month,week_of_year,month,quarter,year
2015-10-27,-0.32787338,0.024748083,-0.9890307,0.11760126,-0.101574205,-0.13753276,-1.4853282,-0.2762534,-0.276248,-0.3568494,-0.34524858,-0.3377707,-0.54788995,-0.54044735,-0.20033053,-0.19005762,-0.3115724,-0.29526284,0.1579879,0.16981405,0.7276435,0.6990519,-0.7019263,0.11760126,-0.23063238,-0.0034049465,-0.043389037,-0.27418184,-0.27558413,-0.35162526,-0.27935976,-0.27674982,-0.27857825,-0.05329037,-0.033475567,-0.2848221,-0.28496188,0.2612061,0.2152052,-0.29509014,-0.28103903,0.26915908,0.065611385,-0.28238338,-0.2806441,-0.3068543,-0.30254573,-0.26672533,-0.27729484,-0.709279,-0.66326255,-1.590504,-1.1805338,0.22335164,0.156448,0.2576937,0.2072017,0.31243524,-0.3768786,0.61875206,0.5504531,0.7375533,0.58402854,0.72450906,0.844332,0.8956731,0.58402854,0.844332,0.4884777,0.5487465,-0.3115724,0.1579879,0.7276435,-0.28567666,-0.29262546,0.0075320704,0.61242163,-0.30398783,-0.31067953,0.0792462,0.67608875,-0.25217113,-0.18746479,-0.23696086,-0.13948157,-0.20562837,-0.065076716,0.25536737,0.244472,-0.2626754,-0.18233745,-0.17843585,-0.061631087,-0.27325687,-0.3953592,-0.28381047,0.31268746,-0.23009782,-0.23518349,-0.09583483,0.35565606,-0.18688196,-0.21217525,0.04371644,-0.18007354,0.075788565,0.015534827,0.11917815,-0.21297593,-0.25350556,-0.31182367,0.17974845,0.15814395,0.10743141,0.06386869,0.24579039,-0.34532547,-0.9315755,0.41606155,0.19906032,-0.77860004,-0.7836057,1.1748602,-0.19153352,-0.2800126,-2.1894486,-0.22760347,0.050640896,-0.4139167,0.42764175,-0.14770222,0.3544032,-0.5411938,0.34209418,0.048971552,-0.0146914655,0.0116307875,0.027546454,0.16283068,0.25679487,-0.13411938,-0.3141189,-0.29702246,-0.31299534,-0.12522845,-0.2101969,-0.16859505,-0.6824364,-0.26450032,-0.7291947,0.29766905,0.98673123,-0.87860245,-0.08480468,-0.0043503726,0.24977623,-1.087528,1.6170442,0.61318815,0.7511398,0.73377925,0.8153437,0.57044995,0.5269189,-0.10568459,0.03877706,0.036464836,0.059543826,0.124365605,0.45606357,-0.45164266,-0.37497988,-0.4043221,-0.4956334,-0.2090998,-0.3911223,-0.21421254,-0.04009474,0.47471854,0.2766858,0.06671468,-0.37007758,0.21737705,0.17974845,0.13959889,-0.30988547,-0.9970225,-0.9460433,-0.9417962,0.2689736,0.42080843,0.23040374,-0.7574427,0.7644905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95105654,0.309017,-0.7247928,0.68896693,-0.8660254,0.5,-0.82298386,0.56806475,1.0,-1.0,1.0,1.0,27.0,44.0,10.0,4.0,2015.0
2015-10-28,-0.12982874,-0.037891276,-0.2527287,-0.15363736,0.04043565,0.111744195,-0.9992665,-0.2822117,-0.28229588,-0.24375856,-0.7150208,-0.7070326,-0.7570112,-0.7509687,-0.862467,-0.8554443,-0.548108,-0.53042966,-0.013144555,0.0052604075,0.51984936,0.50943625,-0.9415301,-0.15363736,0.21425828,0.21490599,0.026910987,-0.27601403,-0.2782047,-0.78687805,-0.7109819,-0.27634856,-0.2794933,-0.4716395,-0.42649972,-0.28290713,-0.28479362,-0.08390191,-0.10028566,-0.29547036,-0.28083676,0.114691116,-0.13229312,-0.2823409,-0.28068137,-0.4232165,-0.4408139,-0.26683852,-0.27741873,-0.7930714,-0.76449305,-1.590504,-1.1805338,0.17059375,0.16181768,0.06122797,0.039112795,0.20395574,-0.64864576,0.35344782,0.46019918,0.67288125,0.3312704,0.5262912,0.747489,0.8241261,0.3312704,0.747489,0.36888638,0.47934103,-0.548108,-0.013144555,0.51984936,-0.2885871,-0.28548485,-0.22422528,0.52689284,-0.30504027,-0.31031063,0.057334118,0.64535904,-0.21896254,-0.121149816,-0.22410485,-0.1082364,-0.20049988,-0.04862977,1.0293183,1.0083256,0.3985445,-0.1859166,-0.17883123,-0.10961006,-0.27551606,-0.7705308,-0.2823202,-0.021164367,-0.1644129,-0.1833613,-0.06735088,0.33727884,-0.16509542,-0.19850348,0.036524303,-0.16222489,0.06723249,0.016046273,0.10336288,-0.11803572,-0.13684265,-0.26561192,0.17998423,0.15294182,0.10743141,0.15799266,0.1305756,-0.30443946,-1.4899912,0.41465515,0.12795144,-1.2494558,-0.8196377,1.2931352,-0.5355252,0.27510303,-1.5037682,-0.26621878,-0.053214025,-0.3374723,-0.41394505,0.42735544,-0.18493092,-0.17058723,0.2122909,0.006733632,0.048971552,-0.0146914655,0.034892246,0.0954947,0.26842552,-0.21297593,-0.13413604,-0.3141189,-0.26626557,-0.2349191,-0.16740236,-0.9896139,-0.16851443,-0.68262726,-0.43734938,-0.4691844,-0.026415313,0.1179351,-0.8783321,-0.08506029,-0.16342714,0.21547413,0.50159985,0.5504531,0.61318815,0.7511398,0.78570575,0.5650366,0.48935926,-0.09583483,-0.1058684,0.038402896,0.05269343,0.07631343,0.4432007,-0.3565665,-0.45164266,-0.37497988,-0.36275697,-0.39689863,-0.19639805,0.19041121,0.022093153,0.43319723,0.22004971,0.19073683,-0.28641832,0.19704098,0.17998423,0.1209838,-0.65596175,-0.8880736,-0.8286501,-0.2852484,0.24681763,0.34977528,0.4057592,-0.7574427,1.4822435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58778524,-0.809017,-0.5712682,0.82076347,-0.8660254,0.5,-0.82298386,0.56806475,1.0,-1.0,1.0,2.0,28.0,44.0,10.0,4.0,2015.0
2015-10-29,-0.1135757,-0.18018124,-0.18414295,-0.7715717,-0.16398142,-0.1332331,1.1198456,-0.2854052,-0.28642476,-0.15844557,-0.6955149,-0.6875152,-1.0058864,-1.0024209,-1.0207157,-1.0157399,-0.79099953,-0.7733688,-0.13593386,-0.11342605,0.5595304,0.5457984,-0.109332696,-0.7715717,0.2235031,0.09230253,0.2000703,-0.2788489,-0.28195953,-1.1039186,-0.9843245,-0.27630946,-0.28134552,-0.85287225,-0.7357722,-0.2815381,-0.28522268,-0.39514145,-0.37562233,-0.296308,-0.28088364,-0.021930145,-0.3156403,-0.282344,-0.2808438,-0.53454614,-0.5714091,-0.26684704,-0.27760813,-0.87505907,-0.8610415,-1.590504,-1.1805338,0.09439979,0.1499514,-0.15965025,-0.15389115,0.057709258,-0.87430596,0.17449535,0.44936877,0.6842754,0.087729506,0.3157069,0.6541775,0.7434916,0.087729506,0.6541775,0.29234546,0.4025715,-0.79099953,-0.13593386,0.5595304,-0.2920119,-0.27892503,-0.45380196,0.4103884,-0.3077974,-0.30901518,-0.0053250263,0.6189048,-0.21408215,-0.10757781,-0.22440472,-0.10349715,-0.20400289,-0.049616616,1.3373165,1.5029995,1.0677315,-0.19003767,-0.17958194,-0.16040696,-0.2786545,-1.0446154,-0.28006196,-0.37659082,-0.1362223,-0.14906953,-0.079874694,0.33988485,-0.1552898,-0.16859294,0.02265837,-0.14705493,0.064528115,0.02832067,0.08973374,0.00040937524,-0.015724136,-0.18530111,0.24360839,0.05202102,0.10743141,0.40406975,0.104684144,-0.34364063,-1.2570739,0.45838064,0.14592914,-1.2561412,-0.8069976,1.2692273,-0.5116145,0.52084637,-1.2020222,-0.3034259,-0.1532817,-0.70671636,-0.33750167,-0.41436666,-0.14813563,-0.3007341,-0.86443806,0.037340883,0.006733632,0.048971552,0.0116307875,0.07713028,0.31678504,-0.11803572,-0.21300238,-0.13413604,-0.29702246,-0.26236492,-0.091343254,-0.2531676,-0.9894961,-0.16867484,-0.26430675,-0.7306315,0.21470293,-0.1532481,0.11826923,-0.87863153,-0.0046160384,0.1582554,-1.2644244,0.46019918,0.5504531,0.61318815,0.73377925,0.69338626,0.5446514,-0.06735088,-0.09601863,-0.10624256,0.03589402,0.07369209,0.43586284,-0.24356529,-0.3565665,-0.45164266,-0.4043052,-0.42659935,-0.43554083,0.2040117,0.17265335,0.55303365,0.2584475,-0.08219559,-0.2762952,0.2742049,0.24360839,0.11880492,-0.6448401,-1.0644281,-0.71378535,-0.21270707,0.24481662,0.30181548,0.4320425,-0.7574427,2.1999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58778524,-0.809017,-0.39435586,0.9189578,-0.8660254,0.5,-0.82298386,0.56806475,1.0,-1.0,1.0,3.0,29.0,44.0,10.0,4.0,2015.0
2015-10-30,-0.037606966,-0.16177593,0.1075302,-0.6966451,0.07037371,-0.060171742,0.302441,-0.28979945,-0.29090008,-0.21072018,-0.55188066,-0.5439278,-0.8899447,-0.8851551,-1.1397656,-1.1366565,-1.2242528,-1.2104189,-0.5386916,-0.5064083,0.326361,0.33108526,0.023279967,-0.6966451,0.13091615,0.32351497,0.3457753,-0.2835007,-0.28601462,-1.1098915,-1.0606847,-0.27746448,-0.2837139,-1.0745335,-0.90796375,-0.2809419,-0.28606015,-0.61594296,-0.5643042,-0.29715535,-0.28111508,-0.12249732,-0.45154145,-0.28232133,-0.28110024,-0.62103623,-0.6696605,-0.26686686,-0.27784726,-0.9382687,-0.93435466,-1.590504,-1.1805338,0.007532447,0.12203234,-0.36536592,-0.33227426,-0.10504929,-0.97296673,0.15444966,0.3440875,0.6231804,0.06728596,0.13719004,0.41353294,0.594757,0.06728596,0.41353294,0.24639285,0.30852056,-1.2242528,-0.5386916,0.326361,-0.2936397,-0.2759208,-0.56008446,0.29901442,-0.31041634,-0.307892,-0.06328066,0.59818935,-0.18978004,-0.057907045,-0.21287106,-0.07570902,-0.19877109,-0.034248367,0.5307276,0.92597294,0.67960477,-0.19381768,-0.18062162,-0.20171668,-0.28304547,-1.0746477,-0.2790239,-0.6202841,-0.3512165,-0.19690135,-0.06958552,0.33994594,-0.06889186,-0.12884465,-0.114953496,-0.0981506,-0.09791964,0.04992873,0.083756045,0.082842,0.048818372,-0.09504769,0.25370646,0.048379563,0.10743141,0.50148344,0.2406284,-0.26626334,-0.8066767,0.5274436,0.18036938,-0.9355326,-0.78878623,1.2515975,-0.37225112,0.87986875,-0.9423311,-0.33218402,-0.23062593,-0.68719983,-0.70674074,-0.337911,0.42692456,0.7380257,0.49705973,0.070396654,0.037340883,0.006733632,-0.0146914655,0.043462355,0.31066358,0.00040937524,-0.118050374,-0.21300238,-0.3141189,-0.33021107,-0.09060297,-0.1845684,-0.25308314,-0.98970515,-0.6824064,-0.48684844,2.09127,-0.7710561,-0.15293132,0.118024826,-0.085327,0.69263446,1.746801,0.44936877,0.46019918,0.5504531,0.7511398,0.7092377,0.63321394,-0.079874694,-0.06753468,-0.09639279,0.03783208,0.083896674,0.3692437,-0.15831995,-0.24356529,-0.3565665,-0.3749642,-0.3145816,-0.092006534,0.122406885,0.29211974,0.4105236,0.14385808,0.06963924,-0.25652272,0.2765521,0.25370646,0.092430755,-0.5070586,-1.0328021,-0.62522864,0.039421745,0.26615724,0.2515738,0.4888342,-0.7574427,2.91775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.95105654,0.309017,-0.20129852,0.9795299,-0.8660254,0.5,-0.82298386,0.56806475,1.0,-1.0,1.0,4.0,30.0,44.0,10.0,4.0,2015.0
2015-11-02,-0.17593779,0.0052583353,-0.40991536,0.032487746,-0.13850236,0.26263756,-1.6575564,-0.2965699,-0.29591864,-0.44213933,-0.21262321,-0.20570265,-0.54620236,-0.53875124,-0.84977853,-0.8426131,-1.1316478,-1.1165987,-0.7863952,-0.75095516,0.028539144,0.053110294,-0.38106063,0.032487746,0.58938336,0.56034416,0.42765638,-0.28774944,-0.28922457,-0.8427864,-0.8611336,-0.27936766,-0.28593016,-1.0528438,-0.8596592,-0.28043243,-0.2869645,-0.70091593,-0.5956325,-0.29801145,-0.28139836,-0.1402425,-0.48973185,-0.28229156,-0.28138337,-0.64966124,-0.6976068,-0.26696727,-0.27810088,-0.95776176,-0.9557663,-1.590504,-1.1805338,-0.07107188,0.08302379,-0.50747734,-0.44871873,-0.25166968,-0.8765401,0.15174529,0.3692278,0.5507288,0.15729746,0.07708834,0.29399627,0.43818742,0.15729746,0.29399627,0.21410981,0.20769131,-1.1316478,-0.7863952,0.028539144,-0.29546964,-0.27287838,-0.67183906,0.22084557,-0.3131083,-0.3067066,-0.123459235,0.595344,-0.20390293,-0.083593845,-0.22135784,-0.091688484,-0.20720486,-0.049850304,-1.1732378,-0.66305447,-0.7255447,-0.19639641,-0.18180819,-0.22271594,-0.28681028,-0.86565953,-0.27859238,-0.70358753,-0.3104503,-0.26644027,-0.1161068,0.3376071,-0.093303986,-0.15941831,-0.12390633,-0.12980539,-0.10885112,0.07869688,0.08457585,0.43306315,0.31429294,-0.001032629,0.456004,0.048379563,0.10743141,0.97626114,0.3108829,-0.058414526,0.14267412,0.6698925,0.53209996,-0.33411688,-0.78072375,1.2537291,-0.064892136,1.3643081,-0.76144,-0.34157184,-0.25587422,-0.5436194,-0.6872245,-0.7072094,-0.41480124,0.59206295,1.1419948,0.08876096,0.070396654,0.037340883,0.048971552,-0.011630671,0.1919074,0.082842,0.00040942608,-0.118050374,-0.13413604,-0.45032695,-0.23477888,0.107161894,-0.18448707,-0.25324857,-0.1684875,0.03507802,-0.14328653,-0.6961448,-0.7707789,-0.15319069,-0.8789085,0.6795277,0.42180246,0.3440875,0.44936877,0.46019918,0.61318815,0.72299033,0.6233027,-0.06958552,-0.0800585,-0.067908846,-0.10681338,0.07241256,0.39511675,-0.21055311,-0.15831995,-0.24356529,-0.4516238,-0.35491812,-0.17241894,0.5644337,0.3837655,0.60730726,0.29624176,-0.30847007,-0.024199266,0.54704237,0.456004,0.09728939,-0.18773244,-0.643581,-0.597919,-0.4465034,0.30163226,0.22176944,0.55331767,-0.7574427,3.6355028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39435586,0.9189578,-0.5,0.8660254,-0.7485108,0.66312265,2.0,-1.0,1.0,0.0,2.0,45.0,11.0,4.0,2015.0
2015-11-03,-0.16270946,-0.062483035,-0.36137336,-0.264551,-0.03852643,0.011938283,-0.44254562,-0.29274577,-0.29303598,-0.4583614,0.062838726,0.06797402,-0.10694517,-0.09881853,-0.40966398,-0.39949864,-0.9508248,-0.9340372,-0.8749651,-0.83893365,0.04750972,0.07094352,0.4434649,-0.264551,0.048883896,0.4439253,0.59016746,-0.29123756,-0.2910302,-0.3959041,-0.524181,-0.2815451,-0.28755966,-0.85438967,-0.66644806,-0.2807313,-0.28768596,-0.64638615,-0.51140714,-0.29890606,-0.2816303,-0.09033,-0.45201868,-0.28235835,-0.28163993,-0.6299398,-0.6699404,-0.26708952,-0.27834082,-0.94260055,-0.93575567,-1.590504,-1.1805338,-0.12972738,0.03937512,-0.5669402,-0.4879488,-0.3561383,-0.6246804,0.03890549,0.39173728,0.55574864,0.18678406,0.1113083,0.18756554,0.27708837,0.18678406,0.18756554,0.2726657,0.26221633,-0.9508248,-0.8749651,0.04750972,-0.295048,-0.27395746,-0.6375714,0.2615904,-0.31625733,-0.30509794,-0.1974815,0.6094798,-0.21613781,-0.10765069,-0.22965162,-0.1095887,-0.2155417,-0.067830026,-1.1714598,-0.77406543,-0.7608933,-0.19388588,-0.18264234,-0.17233604,-0.28964043,-0.5026229,-0.27853683,-0.66289955,-0.22595736,-0.3009412,-0.11603539,0.32565635,-0.052666496,-0.142218,-0.12844664,-0.108425856,-0.111705564,0.11731011,0.08604465,0.4371924,0.32373336,0.123774126,0.46260905,0.048379563,0.10743141,1.0,0.30356228,0.11522355,1.0655236,0.6588238,0.5208999,0.11687799,-0.7946257,1.3053842,0.19337612,0.9149276,-0.1644101,-0.33537564,-0.23920968,-0.20541064,-0.54364604,-0.68769,-0.33834526,0.354975,-0.019460885,0.18670417,0.08876096,0.070396654,0.006733632,0.025710095,0.1680338,0.43306315,0.08285229,0.00040942608,-0.21300238,-0.31295645,-0.24899529,-0.41038504,0.10723003,-0.18464842,-0.9894643,-0.7304314,-0.22413579,0.032838974,-0.69586277,-0.7710724,0.11776075,0.2497413,-0.4818162,0.3692278,0.3440875,0.44936877,0.5504531,0.8153437,0.5593531,-0.1161068,-0.069769315,-0.08043266,-0.09696361,0.057571042,0.39278138,-0.4417888,-0.21055311,-0.15831995,-0.3565516,-0.49271455,-0.35051692,0.04760264,0.50977784,0.6033379,0.37588933,0.0016336014,-0.047350958,0.55445266,0.46260905,0.100698434,0.058567658,-0.56754607,-0.61915976,-0.40659162,0.2975571,0.31325337,0.4831764,-0.13079458,-0.6710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95105654,0.309017,0.5712682,0.82076347,-0.5,0.8660254,-0.7485108,0.66312265,2.0,-1.0,1.0,1.0,3.0,45.0,11.0,4.0,2015.0
2015-11-04,-0.08636241,-0.18327296,-0.07144213,-0.7925505,-0.07418592,-0.14134741,0.9199407,-0.29217568,-0.29334545,-0.50782657,-0.2735656,-0.26636449,-0.15062729,-0.14243194,-0.2470224,-0.23670037,-0.75349706,-0.7357621,-0.9002217,-0.864074,-0.4036051,-0.35791925,0.5949612,-0.7925505,-0.041844293,0.33021313,0.44504467,-0.29389113,-0.29292625,-0.3388842,-0.5470544,-0.28379467,-0.2892734,-0.84582555,-0.69557816,-0.28130603,-0.28853914,-0.7101655,-0.572723,-0.29959083,-0.28193638,-0.127313,-0.5066673,-0.28227994,-0.28193483,-0.669723,-0.7100736,-0.26724398,-0.2786014,-0.9690395,-0.9662761,-1.590504,-1.1805338,-0.18744268,-0.0077862013,-0.6119548,-0.52547675,-0.43460009,-0.46928793,0.041238423,0.39474165,0.40928563,0.12572837,0.13149814,0.12664121,0.17803822,0.12572837,0.12664121,0.28177822,0.2742799,-0.75349706,-0.9002217,-0.4036051,-0.29448047,-0.27576938,-0.5832817,0.24932954,-0.3183248,-0.3042442,-0.24301103,0.60140425,-0.20456935,-0.08403454,-0.22498727,-0.098155424,-0.2146624,-0.06396536,-1.1797329,-0.9779916,-0.9507428,-0.19619936,-0.18361767,-0.19251727,-0.29187644,-0.48850212,-0.27880087,-0.7409164,-0.25498095,-0.30209705,-0.27897125,0.32553416,-0.033379126,-0.11982434,-0.1519876,-0.100896165,-0.11439405,0.14697325,0.086215444,0.39271876,0.28988597,0.22259855,0.6843664,0.048379563,0.10743141,0.94065315,0.34155434,0.15756579,0.08350474,0.22778632,-0.31329635,-0.38527727,-0.7878509,1.299845,-0.10035697,0.73612565,0.064168304,-0.34820563,-0.27371567,0.0682528,-0.2054418,-0.5440885,-0.7076453,-0.18460836,1.8133334,0.19160134,0.18670417,0.08876096,0.037340883,0.033055887,0.16130017,0.4371924,0.43311694,0.08285229,-0.118050374,-0.26623252,-0.23101489,-0.36183354,-0.4102935,0.10708596,-0.25305572,-0.43850365,0.40343872,-0.2641391,0.033167664,-0.69615215,-0.15345828,-0.16325471,1.6422116,0.39173728,0.3692278,0.3440875,0.46019918,0.78570575,0.6636935,-0.11603539,-0.1162906,-0.07014348,-0.06847966,0.050720647,0.35617983,-0.45799798,-0.4417888,-0.21055311,-0.24355511,-0.3599602,-0.2572331,-0.04760264,0.39522114,0.57390803,0.4630245,-1.0832821,-0.5005656,1.1856811,0.6843664,0.103714935,-0.24051017,0.05282289,-0.58211887,-0.16493954,0.28083345,0.31248993,0.40369487,-0.7574427,0.04673741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58778524,-0.809017,0.7247928,0.68896693,-0.5,0.8660254,-0.7485108,0.66312265,2.0,-1.0,0.0,2.0,4.0,45.0,11.0,4.0,2015.0
2015-11-05,-0.09278833,-0.21482447,-0.08243211,-0.9400932,-0.20600913,-0.15615368,1.4244243,-0.30065644,-0.3018504,-0.46019098,-0.98664814,-0.9792695,-0.90004075,-0.89535785,-0.69903684,-0.6904179,-0.8842522,-0.8670346,-1.1550949,-1.1190845,-0.680882,-0.6266101,-0.3569838,-0.9400932,-3.991533e-06,-0.022221422,0.32353798,-0.29705715,-0.2970525,-0.8868086,-1.0911529,-0.2868041,-0.29224876,-1.2041999,-1.11855,-0.28243795,-0.2901397,-1.0256932,-0.9200929,-0.30030018,-0.28257427,-0.33608004,-0.75156105,-0.2823087,-0.28240326,-0.8279984,-0.8917277,-0.26743186,-0.27895457,-1.0838598,-1.1029707,-1.590504,-1.1805338,-0.27622142,-0.06434673,-0.73240525,-0.65384704,-0.5356573,-0.6042968,0.033316705,0.2354854,0.31859547,0.022260135,0.084847376,0.023395613,0.0846126,0.022260135,0.023395613,0.22651926,0.19320302,-0.8842522,-1.1550949,-0.680882,-0.29302698,-0.27970123,-0.4600016,0.15926719,-0.3199964,-0.30387744,-0.27483302,0.5465041,-0.18839647,-0.046142083,-0.21666174,-0.07299827,-0.21080644,-0.047321804,-0.41949162,-0.68472016,-0.65719265,-0.1987023,-0.18473879,-0.21335948,-0.2952823,-0.9877474,-0.27959788,-1.0762053,-0.18251187,-0.2520514,-0.24815476,0.33107248,-0.022402154,-0.10832821,-0.14964502,-0.1208331,-0.12866856,0.16883707,0.086044654,0.3790169,0.27864975,0.2964159,0.6333814,0.048379563,0.10743141,0.9198817,0.25082055,0.11011853,-1.5505103,0.21139404,-0.2326413,-1.7397624,-0.7657123,1.2529873,-0.7238129,1.0337931,0.82718956,-0.40124676,-0.41636845,-0.26606953,0.06821793,-0.20582989,-0.68812585,-0.14779606,0.32379687,0.1793585,0.19160134,0.18670417,0.070396654,0.009794427,0.17231879,0.39271876,0.4372467,0.43311694,0.00040942608,-0.2969856,-0.18616824,-0.0718455,-0.3617442,-0.41046822,-0.18446004,-0.26541218,-0.15570383,-0.7920307,-0.26382938,0.03291856,-0.77134794,-0.004523296,-0.28696594,0.39474165,0.39173728,0.3692278,0.44936877,0.73377925,0.6754982,-0.27897125,-0.116219185,-0.11666477,-0.08100348,0.033921238,0.33306572,-0.50742394,-0.45799798,-0.4417888,-0.15831333,-0.40147027,-0.27260315,-0.0034002813,0.2953932,0.32908458,0.32434395,0.20626134,-0.397951,1.0212744,0.6333814,0.059568327,-0.88241273,0.29803193,-0.4212555,-0.16713405,0.30167076,0.2628947,0.5460971,-0.7574427,0.7644905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58778524,-0.809017,0.84864426,0.528964,-0.5,0.8660254,-0.7485108,0.66312265,2.0,-1.0,0.0,3.0,5.0,45.0,11.0,4.0,2015.0
