date,adj close,close,high,low,open,volume,india_vix,log_ret_1d,log_ret_2d,log_ret_3d,log_ret_5d,log_ret_10d,log_ret_21d,hl_pct,oc_pct,gap_pct,body_size,rvol_5d,parkinson_5d,rvol_10d,parkinson_10d,rvol_21d,parkinson_21d,vix_zscore_21d,vix_ma_ratio_5_21,sma_10,price_vs_sma_10,sma_20,price_vs_sma_20,sma_50,price_vs_sma_50,sma_200,price_vs_sma_200,macd,rsi_14,tr,atr_14,drawdown_20d,autocorr_1d_20d,month_sin,month_cos,dow_sin,dow_cos,regime_200MA,vol_quartile_63d,target_ret_1d,target_dir_1d,target_quintile_1d
2015-02-18,8869.099609375,8869.099609375,8894.2998046875,8808.900390625,8811.5498046875,147600.0,20.90999984741211,0.0067596684272623,0.0071967552627058,0.0179235725316163,0.0348249597756187,0.0127713120621937,0.0408849280475212,0.0096941792356176,0.0065311785058384,0.0002497568390472,0.6738899243341762,0.0636841074596946,0.1010575337389995,0.130409154318416,0.1203185555356912,0.1288972445145414,0.1192646624619359,0.9053675066696576,1.0402571038113024,8701.12490234375,0.0193049414778545,8758.667431640624,0.0126083309585931,,,,,67.75791039342948,47.19879732357124,85.3994140625,0.0134008468847167,-0.0092992346850283,0.322078583526614,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0,,0.0029497438893496,1.0,
2015-02-19,8895.2998046875,8895.2998046875,8913.4501953125,8794.4501953125,8883.0498046875,213300.0,20.39999961853028,0.0029497438893496,0.0097094123166118,0.0101464991520553,0.0305797950481899,0.0194795431636913,0.0395098516209391,0.0134173710118456,0.001379030881211,0.0015728987075254,0.1029411764619377,0.0695770435820823,0.112540940673346,0.1274710616521242,0.1232453934924029,0.1286654195701681,0.1221220792901224,0.4501105425285199,1.0323819540562618,8718.28486328125,0.0203038721700621,8768.65244140625,0.0144431957051018,,,,,75.48683608744977,46.4117371658091,119.0,0.0134705798760189,-0.0063726068771662,0.3212330287996403,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0,,-0.0069604370777794,0.0,
2015-02-20,8833.599609375,8833.599609375,8899.9501953125,8816.2998046875,8895.5,197600.0,21.270000457763672,-0.0069604370777794,-0.0040106931884297,0.0027489752388326,0.0139128793431866,0.0138956161316729,0.0157454826485376,0.0094038865987315,-0.0069586184728233,2.250574088514749e-05,0.739989259525351,0.1063070059681758,0.0999264678298104,0.1344402222322553,0.1147269282478165,0.1199800279404187,0.1194497789948811,1.0909333361163704,1.033647972618421,8730.4748046875,0.0118120499737461,8773.857421875,0.0068091130989946,,,,,75.76006045427675,51.73157445466736,83.650390625,0.0124500147996086,-0.0132646741002656,0.2933939410028215,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0,,-0.0089433113192368,0.0,
2015-02-23,8754.9501953125,8754.9501953125,8869.0,8736.099609375,8856.849609375,139600.0,21.6299991607666,-0.0089433113192368,-0.0159037483970161,-0.0129540045076665,-0.0057572492449607,0.010783337221044,0.0029111825653501,0.0150448737210088,-0.0115051534751859,0.0026319961316024,0.766735248674764,0.1054151201222538,0.1100533719116951,0.1399168601351769,0.120210387168053,0.1239189103740901,0.1228792786313564,1.3378909492114333,1.0392405257743924,8739.86484375,0.0017260394562379,8773.534912109375,-0.0021182701138197,,,,,68.83673528421969,47.28005615617722,132.900390625,0.0129143137978875,-0.0220500117483997,0.3244286500483708,0.8660254037844386,0.5000000000000001,0.0,1.0,0,,0.0008162806567537,1.0,
2015-02-24,8762.099609375,8762.099609375,8800.5,8726.75,8772.900390625,149800.0,21.549999237060547,0.0008162806567537,-0.008127030662483,-0.0150874677402624,-0.0053780554236503,0.0272742350750831,7.980354956161413e-05,0.008423805773274,-0.0012311528421708,0.0020502909682011,0.1464512711665828,0.1058087531281337,0.1096727857438107,0.1046836814448184,0.1187748671131705,0.1232952747253367,0.123613011565499,1.163629838480611,1.039069903829946,8763.43984375,-0.0001529347378308,8769.859912109376,-0.0008848833176525,,,,,63.19833708150509,50.3716472846515,73.75,0.0126029726432183,-0.0212514041901098,0.2523762310524725,0.8660254037844386,0.5000000000000001,0.9510565162951536,0.3090169943749474,0,,0.000587630561085,1.0,
2015-02-25,8767.25,8767.25,8840.650390625,8751.400390625,8801.900390625,135200.0,20.780000686645508,0.000587630561085,0.0014039112178388,-0.0075394001013979,-0.0115500932898277,0.023274866485791,-0.0077657827442988,0.0101859147897048,-0.0039366942463818,0.0045423794551953,0.3882396708248471,0.0837980761015588,0.1104879079912911,0.1046196285943517,0.1058777666408322,0.1194729836302703,0.1242819549774307,0.3329125194864233,1.0308239122965308,8783.60986328125,-0.0018625443907339,8762.697412109375,0.0005195418347248,,,,,58.47143703429174,53.028708026158206,89.25,0.0126020930548143,-0.0206760925848071,0.252623255847902,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0,,-0.0095582544879628,0.0,
2015-02-26,8683.849609375,8683.849609375,8786.0498046875,8669.4501953125,8779.0,217500.0,20.57999992370605,-0.0095582544879628,-0.0089706239268777,-0.008154343270124,-0.0240580916671402,0.0065217033810497,-0.0257654228930987,0.0132994507257121,-0.0108384087737783,0.001340215004705,0.816043819759491,0.0813496893710272,0.1103098687067443,0.1159810684591895,0.1114309886471011,0.1190166577515552,0.1251935525175282,-0.049925392129132,1.0266407856755302,8789.25478515625,-0.0119925042973226,8751.17490234375,-0.0076932861838606,,,,,47.44866153964358,48.238086580303424,116.599609375,0.0124089107714421,-0.0299921262814427,0.2298707988076838,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0,,0.0183421253958649,1.0,
2015-02-27,8844.599609375,8844.599609375,8856.9501953125,8717.4501953125,8729.5,249500.0,19.56999969482422,0.0183421253958649,0.0087838709079019,0.0093715014689869,0.0012444708065039,0.0151573501496906,-0.0078496478390828,0.0160643039982402,0.0131851319520018,0.0052569301264402,0.8250868054964094,0.1789808510107433,0.1229988659031044,0.1403905703829571,0.1120580652750885,0.1369783975540897,0.1268679244994617,-1.5371723664019552,1.0106131566216947,8802.559765625,0.0047758657560237,8745.78740234375,0.0112982630934717,,,,,51.09522020862824,60.19211309378757,173.1005859375,0.0129300030963077,-0.0056996612172399,0.1500419398926102,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0,,0.0126003788387932,1.0,
2015-03-02,8956.75,8956.75,8972.349609375,8885.4501953125,8953.849609375,218100.0,15.850000381469728,0.0126003788387932,0.0309425042346581,0.0213842497466952,0.0227881609645341,0.0170309117195735,0.0004914139526311,0.0098251382652064,0.0003239266630034,0.0123521702309959,0.0333764117509493,0.1745681505160443,0.1127242865991399,0.1440985488744268,0.1113968344667363,0.1434287855619927,0.1260963818559002,-3.7642230918902775,0.9624694109224272,8817.684765625,0.0157711732808973,8753.1798828125,0.0232567044106137,,,,,62.3163988144297,74.51305381638743,127.75,0.0126329273562636,0.0,0.2905291485257227,1.0,6.123233995736766e-17,0.0,1.0,0,,0.0044003858673006,1.0,
2015-03-03,8996.25,8996.25,9008.400390625,8925.5498046875,8962.849609375,177800.0,15.489999771118164,0.0044003858673006,0.017000764706094,0.0353428901019587,0.0263722661750809,0.0209942107514305,0.0210452054586344,0.0092500723965165,0.0037265369922154,0.0006810069919334,0.4031400652514981,0.1715572321915719,0.1138913417463413,0.1444965183155904,0.111801962544469,0.1313866436536746,0.1165339865989496,-2.900436380206754,0.9131123254917116,8836.3748046875,0.0180928490298633,8763.12236328125,0.0266032616063411,,,,,73.54875927408102,74.52175468661665,82.8505859375,0.0118398554581273,0.0,0.2980552600253721,1.0,6.123233995736766e-17,0.9510565162951536,0.3090169943749474,0,,-0.0082147923882021,0.0,
2015-03-04,8922.650390625,8922.650390625,9119.2001953125,8893.9501953125,9109.150390625,248400.0,15.199999809265137,-0.0082147923882021,-0.0038144065209016,0.0087859723178916,0.0175698432257938,0.0060197499359659,0.0141367637659393,0.02503821036543,-0.0204739182033862,0.0125497168959288,0.8279689233816662,0.1963038188486072,0.1499025077312399,0.1504061498147445,0.1316782814977596,0.1350446688307069,0.125846918559981,-2.4311207792306213,0.8685543855039921,8841.7298828125,0.0091521126391569,8771.427392578125,0.0172404092605076,,,,,75.6396852763828,66.58802511385167,225.25,0.0130490519978889,-0.0081811431846602,0.2494126580451953,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0,,0.0016908482052135,1.0,
2015-03-05,8937.75,8937.75,8957.5498046875,8849.349609375,8929.400390625,160100.0,14.4399995803833,0.0016908482052135,-0.0065239441829887,-0.0021235583156881,0.02881894591897,0.0047608542518298,0.0204819102033732,0.0121264636151367,0.0009350694346471,0.0007565016788164,0.0771681543652788,0.1624331353270051,0.1480235115095763,0.1499881126658396,0.1305358707285565,0.133672517141359,0.1256565103015484,-2.2893506723151664,0.8175095978010906,8845.97490234375,0.0103747861224354,8782.1298828125,0.0177200883230006,,,,,77.62041169241638,63.77758293275507,108.2001953125,0.0128264160068449,-0.0065027094622759,0.2316084295867783,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0,,-0.0204590481140191,0.0,
